"logFC"	"logCPM"	"LR"	"PValue"	"FDR2"
"hsa-let-7a-2-3p"	4.7547826984019	2.24581722142473	19.0531934239204	1.27124862010377e-05	2.34071174495298e-05
"hsa-let-7a-3p"	0.0489697662316754	5.19618558524171	0.00635809665194387	0.936445895330812	0.944588903116297
"hsa-let-7a-5p"	-0.161728495511373	15.9897474307858	0.123537070229759	0.725229469528933	0.770037697623397
"hsa-let-7b-3p"	2.17143643032959	5.88959030984195	30.0954106943896	4.11303418256835e-08	9.30950175956934e-08
"hsa-let-7b-5p"	1.53464208909527	11.9501349957846	15.0925274880172	0.000102367706444428	0.000172309192366231
"hsa-let-7c-5p"	5.71757047703808	7.78003104357489	118.094311739655	1.65336547697045e-27	3.06864632525716e-26
"hsa-let-7d-3p"	-1.25228462032723	7.34158286178322	11.1343439478683	0.00084743897558668	0.00131070561557406
"hsa-let-7d-5p"	-1.22708259420078	10.5768788060221	5.53499214426665	0.0186398491015262	0.024996791858694
"hsa-let-7e-3p"	6.3570195493892	2.65013563265559	32.76866441825	1.03804782482569e-08	2.53502205641643e-08
"hsa-let-7e-5p"	3.82857041170517	10.2848335599221	7.37711351508892	0.0066059110326301	0.00920463279021131
"hsa-let-7f-1-3p"	-0.0523558972011463	3.44685101002073	0.0137459562955826	0.906667373682216	0.922573818834536
"hsa-let-7f-2-3p"	-1.14131692402224	3.4098131360185	1.32443458563189	0.249797729338853	0.29122147340007
"hsa-let-7f-5p"	-1.37644321748666	15.2612902561975	8.6438280661564	0.00328171163839816	0.00480351482718217
"hsa-let-7g-3p"	-4.07831567011749	4.44281206516942	30.8897568204729	2.73109465250737e-08	6.43262902925594e-08
"hsa-let-7g-5p"	-3.02130858103631	14.2526057575407	51.4723633600972	7.26121113475275e-13	2.59169382040406e-12
"hsa-let-7i-3p"	-3.63428751817468	7.79459689810008	67.5820159453692	2.02102642388109e-16	9.87111853348239e-16
"hsa-let-7i-5p"	-0.25260840263252	13.7690728284446	0.314460791043871	0.574955678991806	0.623316437037845
"hsa-miR-100-3p"	10.6494996741834	7.28235953046613	113.917936776026	1.35814533787306e-26	2.25064084561822e-25
"hsa-miR-100-5p"	12.0634983676363	16.4165479213627	145.976507543683	1.31364171409231e-33	3.8095609708677e-32
"hsa-miR-101-3p"	-3.93492040033788	13.1945370296604	28.0114935669082	1.20597042583227e-07	2.66462036945797e-07
"hsa-miR-101-5p"	-4.06494959240696	4.14710859326965	24.5578048660276	7.2113655152063e-07	1.48714382180254e-06
"hsa-miR-103a-3p"	-1.25731531079683	12.009214576372	6.86888180459054	0.00877095154945667	0.0121141502488833
"hsa-miR-106a-5p"	-7.15976616962604	4.17860145325415	82.8692721165446	8.76633785191885e-20	5.89504458447876e-19
