"logFC"	"logCPM"	"LR"	"PValue"	"FDR2"
"hsa-let-7a-2-3p"	5.88183630077624	2.2521585100413	6.46370430152303	0.011009988995124	0.0223084493176312
"hsa-let-7a-3p"	-0.119983792929496	5.43692226856323	0.0182136554447592	0.892645100104317	0.914320808936872
"hsa-let-7a-5p"	0.199651387798952	14.6911314482421	0.0557933456526598	0.813272706937986	0.846095372240416
"hsa-let-7b-3p"	0.859090413929698	5.9878045221169	1.44532377824897	0.229279776507727	0.293073874103541
"hsa-let-7b-5p"	0.177807657630153	11.5325138004705	0.0437268834642737	0.834362571177095	0.86416123443342
"hsa-let-7c-5p"	5.13275895201493	8.99147520258632	18.4901327169501	1.70786216175829e-05	7.54712421957948e-05
"hsa-let-7d-3p"	-0.447081613706333	7.08508341961875	0.308524610558896	0.578586957481457	0.658000853606363
"hsa-let-7d-5p"	-0.652370926856976	10.0078463306039	0.676503954307897	0.410793180613754	0.492527224301762
"hsa-let-7e-3p"	2.22055787704171	2.38171947053868	1.8326150602622	0.175818979646871	0.23853803086593
"hsa-let-7e-5p"	3.37816631138	9.84892764984691	13.2269326044034	0.000275955043753452	0.00085362093534401
"hsa-let-7f-1-3p"	0.228649023695423	3.76900455733044	0.0648573624412361	0.798977149464401	0.833350580334905
"hsa-let-7f-2-3p"	0.495543024113177	4.38889057457546	0.117600646928428	0.731651492733011	0.793192272495601
"hsa-let-7f-5p"	-0.252755456072821	14.9641838407614	0.104206869370273	0.746838466724703	0.80030727150176
"hsa-let-7g-3p"	-2.81475973523137	5.37959626555558	9.82430927251798	0.00172220364839669	0.00436668028883095
"hsa-let-7g-5p"	-3.80999626883499	14.6974481933198	17.0730112727542	3.59698586184356e-05	0.00014769924246862
"hsa-let-7i-3p"	-2.4146356558971	7.3098046230202	8.24405412403688	0.00408857091743261	0.0092541312472621
"hsa-let-7i-5p"	0.932586467929714	13.7122219006146	1.48210473275509	0.223445507484341	0.287198657819208
"hsa-miR-100-3p"	10.093936945131	5.70852077153334	45.5135098539632	1.51589631304724e-11	4.13750523090541e-10
"hsa-miR-100-5p"	8.88588766501744	15.6252010510877	43.6349151477606	3.95715620257697e-11	8.74343084759865e-10
"hsa-miR-101-3p"	-4.04522804897798	13.4692984538027	12.5799908878807	0.000389898632462917	0.00116438167955564
"hsa-miR-101-5p"	-4.87154587978545	5.43386357973631	12.5724589787424	0.000391473150885086	0.00116438167955564
"hsa-miR-103a-3p"	-1.00505348935831	11.8831302714185	1.53766071276702	0.214966339493689	0.278615590852156
"hsa-miR-106a-5p"	-6.73555176363271	3.88568934664203	19.1774761395842	1.19110565665559e-05	5.4344313621495e-05
"hsa-miR-106b-3p"	-1.4049775647459	8.684430737056	2.84837772764617	0.0914661895749639	0.135592050999308
"hsa-miR-106b-5p"	-1.45910316076513	8.31531414630189	2.5869584583332	0.10774706427239	0.15721584220877
"hsa-miR-107"	2.5776096426909	5.37296224006105	6.93556455793643	0.00844983877607952	0.0177408379733072
"hsa-miR-10a-5p"	-1.54763586122568	11.7711150488989	2.50875627745347	0.113215251139959	0.163142473692363
"hsa-miR-10b-5p"	10.3597431061626	12.0024260572099	42.8945292189949	5.77719905099681e-11	1.11692514985938e-09
"hsa-miR-1180-3p"	5.44100797512597	3.18310782159391	13.8892038562887	0.000193909130001916	0.000638112314332545
