"logFC"	"logCPM"	"LR"	"PValue"	"FDR2"
"hsa-let-7a-2-3p"	6.91080209041653	3.65608398830816	38.6943673342982	4.95637285322386e-10	3.43455696307907e-09
"hsa-let-7a-3p"	2.39748037030219	6.50440002241515	6.98719092227889	0.00820950970591569	0.0144252813403947
"hsa-let-7a-5p"	-0.497529863080169	15.5744939231247	0.583751091034074	0.444845757694434	0.494653849596654
"hsa-let-7b-3p"	2.76038927835779	6.17114184941233	16.9935918241246	3.75061912665213e-05	0.000112518573799564
"hsa-let-7b-5p"	1.54805591400553	11.7210650801472	4.87131688518197	0.0273066548654838	0.0410852421829298
"hsa-let-7c-3p"	7.27604251286301	3.21460139505031	8.05706157554416	0.00453266366145876	0.00851171954747217
"hsa-let-7c-5p"	7.40866069102038	9.24541419118695	29.4717246036054	5.67384570205722e-08	2.6089084910394e-07
"hsa-let-7d-3p"	-1.27896989452646	7.12258007423287	3.92268717157795	0.0476386759984102	0.0683330279627341
"hsa-let-7d-5p"	-1.67713192697946	10.1586931195557	5.22182202885307	0.0223051688434631	0.0347283008575439
"hsa-let-7e-3p"	6.9267284668403	2.97806324873311	33.9110074455671	5.7691377710391e-09	3.33931268629557e-08
"hsa-let-7e-5p"	4.07979222221332	9.901005378269	7.01164514966091	0.00809812325277661	0.0143319303610291
"hsa-let-7f-1-3p"	2.29271229418262	4.55718107244165	9.31228764340086	0.00227622096420331	0.00466625297661678
"hsa-let-7f-2-3p"	2.94516036609069	5.43136002446936	7.79887102032979	0.00522788885749582	0.00952637525143682
"hsa-let-7f-5p"	-1.13486543486251	15.0368074960306	2.61192517437757	0.106062932534502	0.138784475550465
"hsa-let-7g-3p"	-1.15296219330228	4.65693182090471	1.72024118005326	0.189662002755973	0.233284263389847
"hsa-let-7g-5p"	-3.00933095733384	14.0420503382493	17.1845996047865	3.39174872148616e-05	0.000103629223683293
"hsa-let-7i-3p"	-2.43210773237868	7.72815987390369	10.8250375474839	0.00100136663510107	0.00220729009738097
"hsa-let-7i-5p"	0.286826715997432	13.7191641318146	0.188918428946295	0.663818328195086	0.708456870871979
"hsa-miR-1-3p"	8.32157421934067	5.45723776328907	8.5047686836734	0.00354216938713505	0.00692212840792553
"hsa-miR-100-3p"	10.6856246981815	7.21159820063324	61.4955990012213	4.43733884076469e-15	1.81930892471352e-13
"hsa-miR-100-5p"	11.8264204705929	16.1585501803304	50.8242506923321	1.01017854392139e-12	1.61822971284445e-11
"hsa-miR-101-3p"	-2.58197528197805	13.1891276352804	4.96932949252823	0.0258006474982661	0.0390582109819906
"hsa-miR-101-5p"	-0.635107961161463	4.51385350854435	0.252672508968599	0.615199536646082	0.659429568692532
"hsa-miR-103a-3p"	-0.16046435185303	12.0650092168729	0.0481329676144924	0.826344491934435	0.85233016778143
"hsa-miR-106a-5p"	3.39519741401011	7.06028960693928	2.44189308206403	0.118133581001285	0.153355466629637
"hsa-miR-106b-3p"	-4.07333522872318	8.94786422614292	23.695217294736	1.12862667439115e-06	4.47809938548747e-06
"hsa-miR-106b-5p"	-1.93071295383171	7.94396683870839	3.76503618310076	0.0523347258281038	0.073149673600645
"hsa-miR-107"	5.60867941764997	7.48371639092101	14.2650387848163	0.000158786950463865	0.000424582497979466
"hsa-miR-10a-3p"	6.08221521063185	3.88405025483534	8.26994590337483	0.00403067073267749	0.00765671814856111
"hsa-miR-10a-5p"	2.62489967293514	13.2750139029664	3.88765549987909	0.0486422818569087	0.0689297358108801
"hsa-miR-10b-5p"	6.70131856255635	12.750466693419	8.35788714141082	0.00384016822477416	0.00735160609567661
"hsa-miR-1180-3p"	4.44575671109821	3.75236484817518	25.5578631047689	4.29312940436695e-07	1.77497451004079e-06
"hsa-miR-1185-1-3p"	7.58519800230889	4.22984011399337	50.4476588170188	1.22385718659402e-12	1.82465980546745e-11
"hsa-miR-1185-5p"	7.32045114951592	3.83935920886352	46.180173191204	1.07863007277281e-11	1.23415347861447e-10
"hsa-miR-1197"	7.23011901000036	3.21963251301226	31.6212377807718	1.87369212773172e-08	9.31168208933338e-08
"hsa-miR-122-3p"	5.23109311933096	3.47382051240431	3.59051347946806	0.0581102852215957	0.0803097200253513
"hsa-miR-122-5p"	2.34994978489995	6.89449128298835	0.832440104867793	0.361567894965493	0.412741077315598
"hsa-miR-124-3p"	9.19631161041743	6.75995351445497	9.7811157600383	0.00176313290943261	0.00367568386203747
"hsa-miR-124-5p"	6.8991025784137	2.90896478206035	5.31546029637484	0.0211370090803178	0.0332249471805634
"hsa-miR-1248"	-2.69983425375956	3.73864893393195	3.38957616336725	0.0656098123187926	0.0889256960353883
"hsa-miR-1249-3p"	0.993358072299457	2.65162431730134	2.11563250749011	0.145801804389788	0.183934583999424
"hsa-miR-125a-3p"	4.4655214589435	3.47835484749775	23.0731387497944	1.55954291257253e-06	5.91700380108612e-06
"hsa-miR-125a-5p"	4.15721571472608	11.1390409225284	21.4431350662644	3.64478603166563e-06	1.28088194827106e-05
